Zona;Provincia;Canton;Distrito;Circuito;fecha infraccion;dia;mes;anio;Hora Infracción;hora;minutos;segundos;tipo_muert_matriz;Edad;Sexo;Estado Civil;Nacionalidad
ZONA 1;ESMERALDAS;QUININDE;QUININDE;LA UNION;28/1/2014;28;1;2014;1:15;1;15;0;Asesinatos;19;MASCULINO;CASADO;ECUADOR
ZONA 2;ORELLANA;LA_JOYA_DE_LOS_SACHAS;LA JOYA DE LOS SACHAS;SACHAS;31/1/2014;31;1;2014;3:00;3;0;0;Asesinatos;33;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;1/2/2014;1;2;2014;2:00;2;0;0;Asesinatos;;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;EL_CARMEN;EL CARMEN;EL PARAISO LA CATORCE;2/2/2014;2;2;2014;17:00;17;0;0;Homicidios;43;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;EL_TRIUNFO;EL TRIUNFO BUCAY;EL TRIUNFO OESTE;7/2/2014;7;2;2014;2:00;2;0;0;Asesinatos;34;MASCULINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;MANUELA SAENZ;MONJAS COLLACOTO;7/2/2014;7;2;2014;2:00;2;0;0;Homicidios;37;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;BOMBOLI;7/2/2014;7;2;2014;14:11;14;11;0;Homicidios;49;FEMENINO;DIVORCIADO;ECUADOR
ZONA 7;EL_ORO;SANTA_ROSA;SANTA ROSA;SANTA ROSA ESTE;7/2/2014;7;2;2014;2:00;2;0;0;Asesinatos;24;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;8/2/2014;8;2;2014;2:00;2;0;0;Asesinatos;9;FEMENINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;QUITUMBE;GUAMANI;8/2/2014;8;2;2014;4:31;4;31;0;Homicidios;64;MASCULINO;CASADO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;CENTRO;6/3/2014;6;3;2014;20:20;20;20;0;Asesinatos;22;MASCULINO;SOLTERO;ECUADOR
ZONA 6;CANAR;LA_TRONCAL;LA TRONCAL;TRONCAL CENTRO;9/2/2014;9;2;2014;3:00;3;0;0;Homicidios;37;MASCULINO;CASADO;ECUADOR
ZONA 9;PICHINCHA;QUITO;QUITUMBE;ECUATORIANA;11/11/2014;11;11;2014;6:00;6;0;0;Homicidios;73;MASCULINO;CASADO;ECUADOR
ZONA 2;PICHINCHA;PEDRO_MONCAYO;CAYAMBE;MALCHINGUI;12/2/2014;12;2;2014;15:31;15;31;0;Homicidios;18;FEMENINO;SOLTERO;ECUADOR
ZONA 7;EL_ORO;HUAQUILLAS;HUAQUILLAS;UNION LOJANA;29/9/2014;29;9;2014;6:35;6;35;0;Homicidios;51;MASCULINO;CASADO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;JUAN EULOGIO;14/2/2014;14;2;2014;21:43;21;43;0;Homicidios;24;MASCULINO;SOLTERO;ECUADOR
ZONA 2;ORELLANA;PUERTO_FRANCISCO_DE_ORELLANA;ORELLANA LORETO;INES ARANGO;28/9/2014;28;9;2014;14:00;14;0;0;Asesinatos;27;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ESMERALDAS;CENTRO;14/2/2014;14;2;2014;22:00;22;0;0;Asesinatos;33;MASCULINO;SOLTERO;ECUADOR
ZONA 2;NAPO;QUIJOS;EL VALLE DE QUIJOS;PAPALLACTA;25/9/2014;25;9;2014;0:40;0;40;0;Asesinatos;39;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;EL TOACHI;16/2/2014;16;2;2014;7:29;7;29;0;Homicidios;42;MASCULINO;DIVORCIADO;ECUADOR
ZONA 1;ESMERALDAS;RIO_VERDE;RIO VERDE;MONTALVO;17/2/2014;17;2;2014;9:00;9;0;0;Asesinatos;53;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;23/9/2014;23;9;2014;5:00;5;0;0;Asesinatos;;MASCULINO;UNION LIBRE;ECUADOR
ZONA 5;LOS_RIOS;URDANETA;PUEBLOVIEJO;CATARAMA;19/2/2014;19;2;2014;13:00;13;0;0;Asesinatos;46;MASCULINO;DIVORCIADO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;EL TOACHI;20/2/2014;20;2;2014;14:17;14;17;0;Homicidios;45;MASCULINO;SOLTERO;ECUADOR
ZONA 7;EL_ORO;HUAQUILLAS;HUAQUILLAS;UNION LOJANA;18/9/2014;18;9;2014;23:10;23;10;0;Asesinatos;43;MASCULINO;CASADO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;FLORIDA;MARTHA DE ROLDOS;24/2/2014;24;2;2014;22:00;22;0;0;Asesinatos;30;MASCULINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;EUGENIO ESPEJO;JIPIJAPA;27/2/2014;27;2;2014;5:29;5;29;0;Homicidios;20;FEMENINO;SOLTERO;ECUADOR
ZONA 4;MANABI;PICHINCHA;PICHINCHA;SANTA ROSA;10/11/2014;10;11;2014;6:00;6;0;0;Asesinatos;32;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;LAS MERCEDES;15/9/2014;15;9;2014;16:30;16;30;0;Asesinatos;24;MASCULINO;SOLTERO;ECUADOR
ZONA 2;ORELLANA;PUERTO_FRANCISCO_DE_ORELLANA;ORELLANA LORETO;COCA OCCIDENTE;1/3/2014;1;3;2014;4:00;4;0;0;Asesinatos;23;FEMENINO;UNION LIBRE;ECUADOR
ZONA 5;LOS_RIOS;VINCES;VINCES;ANTONIO SOTOMAYOR;10/7/2014;10;7;2014;;;;;Asesinatos;29;MASCULINO;NO DETERMINADO;ECUADOR
ZONA 5;LOS_RIOS;VINCES;VINCES;ANTONIO SOTOMAYOR;10/7/2014;10;7;2014;;;;;Asesinatos;29;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;SUR;GUASMO;5/3/2014;5;3;2014;3:00;3;0;0;Homicidios;21;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;PEDERNALES;PEDERNALES;PEDERNALES SUR;6/9/2014;6;9;2014;6:30;6;30;0;Asesinatos;19;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;MARIA AUXILIADORA;31/8/2014;31;8;2014;22:16;22;16;0;Femicidios;;FEMENINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;JUAN EULOGIO;10/4/2014;10;4;2014;12:55;12;55;0;Asesinatos;38;FEMENINO;SOLTERO;ECUADOR
ZONA 2;ORELLANA;PUERTO_FRANCISCO_DE_ORELLANA;ORELLANA LORETO;COCA ORIENTE;29/8/2014;29;8;2014;18:15;18;15;0;Asesinatos;75;MASCULINO;SOLTERO;ECUADOR
ZONA 7;LOJA;CALVAS;CALVAS;CARIAMANGA ESTE;10/11/2014;10;11;2014;10:00;10;0;0;Asesinatos;24;FEMENINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;MANUELA SAENZ;SAN JUAN;11/11/2014;11;11;2014;14:45;14;45;0;Homicidios;26;MASCULINO;SOLTERO;ECUADOR
ZONA 2;ORELLANA;PUERTO_FRANCISCO_DE_ORELLANA;ORELLANA LORETO;COCA ORIENTE;29/8/2014;29;8;2014;20:00;20;0;0;Homicidios;4;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;CENTRO;28/8/2014;28;8;2014;20:41;20;41;0;Homicidios;18;MASCULINO;SOLTERO;ECUADOR
ZONA 5;SANTA_ELENA;SANTA_ELENA;SANTA ELENA;SAN PABLO;4/3/2014;4;3;2014;1:00;1;0;0;Asesinatos;53;MASCULINO;CASADO;OTROS
ZONA 5;GUAYAS;NOBOL;DAULE;NOBOL;27/8/2014;27;8;2014;12:30;12;30;0;Femicidios;52;FEMENINO;VIUDO;ECUADOR
ZONA 7;EL_ORO;MACHALA;MACHALA;LAS KATYAS;13/8/2014;13;8;2014;14:50;14;50;0;Homicidios;29;MASCULINO;SOLTERO;ECUADOR
ZONA 3;COTOPAXI;SAN_MIGUEL_DE_SALCEDO;SALCEDO;SALCEDO;11/8/2014;11;8;2014;4:00;4;0;0;Homicidios;33;MASCULINO;SOLTERO;ECUADOR
ZONA 2;PICHINCHA;MEJIA;RUMIÑAHUI - MEJIA;ALOAG;9/3/2014;9;3;2014;0:34;0;34;0;Asesinatos;28;MASCULINO;CASADO;ECUADOR
ZONA 5;LOS_RIOS;QUEVEDO;QUEVEDO;7 DE OCTUBRE;13/3/2014;13;3;2014;14:25;14;25;0;Asesinatos;45;MASCULINO;CASADO;ECUADOR
ZONA 2;PICHINCHA;SAN_MIGUEL_DE_LOS_BANCOS;NOROCCIDENTE;LOS BANCOS;10/8/2014;10;8;2014;12:00;12;0;0;Homicidios;22;MASCULINO;CASADO;ECUADOR
ZONA 5;LOS_RIOS;QUEVEDO;QUEVEDO;LA VALDRAMINA;13/3/2014;13;3;2014;20:29;20;29;0;Asesinatos;30;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;ESTEROS;ESTEROS;13/3/2014;13;3;2014;21:00;21;0;0;Asesinatos;33;MASCULINO;SOLTERO;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;LATACUNGA;GUAYTACAMA;10/8/2014;10;8;2014;23:31;23;31;0;Homicidios;;MASCULINO;SOLTERO;COLOMBIA
ZONA 1;ESMERALDAS;ESMERALDAS;ESMERALDAS;CENTRO;16/3/2014;16;3;2014;4:46;4;46;0;Asesinatos;21;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ESMERALDAS;CENTRO;17/3/2014;17;3;2014;2:29;2;29;0;Homicidios;44;MASCULINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;LOS CHILLOS;ALANGASI;19/3/2014;19;3;2014;23:00;23;0;0;Homicidios;30;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;SUR;7 LAGOS;10/8/2014;10;8;2014;21:00;21;0;0;Asesinatos;26;MASCULINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;LOS CHILLOS;GUANGOPOLO;5/8/2014;5;8;2014;0:00;0;0;0;Homicidios;19;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;CORONEL_MARCELINO_MARIDUENA;NARANJITO MARCELINO MARIDUEÑA;MARCELINO MARIDUEÑA;20/3/2014;20;3;2014;12:00;12;0;0;Asesinatos;62;FEMENINO;SOLTERO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;LA PRADERA;3/8/2014;3;8;2014;18:00;18;0;0;Asesinatos;24;MASCULINO;SOLTERO;ECUADOR
ZONA 6;CANAR;SUSCAL;CAÑAR;SUSCAL;22/3/2014;22;3;2014;22:16;22;16;0;Asesinatos;55;MASCULINO;CASADO;ECUADOR
ZONA 6;AZUAY;CUENCA;CUENCA NORTE;EL SAGRARIO;2/8/2014;2;8;2014;16:30;16;30;0;Homicidios;36;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;PEDERNALES;PEDERNALES;BECHE;1/8/2014;1;8;2014;18:00;18;0;0;Asesinatos;20;MASCULINO;SOLTERO;ECUADOR
ZONA 1;IMBABURA;IBARRA;CIUDAD BLANCA;AMAZONAS;1/8/2014;1;8;2014;1:00;1;0;0;Homicidios;;MASCULINO;SOLTERO;COLOMBIA
ZONA 5;LOS_RIOS;QUEVEDO;QUEVEDO;LA VALDRAMINA;23/3/2014;23;3;2014;2:10;2;10;0;Homicidios;22;MASCULINO;SOLTERO;ECUADOR
ZONA 5;LOS_RIOS;QUEVEDO;QUEVEDO;CONTROL;29/7/2014;29;7;2014;11:30;11;30;0;Asesinatos;34;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;NUEVO ISRAEL;23/3/2014;23;3;2014;14:00;14;0;0;Asesinatos;21;FEMENINO;CASADO;ECUADOR
ZONA 5;LOS_RIOS;VINCES;VINCES;SANTA MARTHA;23/3/2014;23;3;2014;1:00;1;0;0;Asesinatos;39;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;JUAN EULOGIO;25/3/2014;25;3;2014;19:18;19;18;0;Homicidios;32;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ELOY_ALFARO;ELOY ALFARO;BORBON;28/7/2014;28;7;2014;7:00;7;0;0;Asesinatos;;MASCULINO;UNION LIBRE;ECUADOR
ZONA 4;MANABI;PEDERNALES;PEDERNALES;PEDERNALES SUR;28/7/2014;28;7;2014;6:00;6;0;0;Asesinatos;41;MASCULINO;SOLTERO;ECUADOR
ZONA 7;ZAMORA_CHINCHIPE;EL_PANGUI;YANTZAZA;PANGUI;12/11/2014;12;11;2014;1:00;1;0;0;Asesinatos;47;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;12/11/2014;12;11;2014;23:30;23;30;0;Asesinatos;25;MASCULINO;SOLTERO;COLOMBIA
ZONA 4;MANABI;MANTA;MANTA;CUBA;26/7/2014;26;7;2014;21:10;21;10;0;Asesinatos;24;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;JUAN EULOGIO;26/3/2014;26;3;2014;22:31;22;31;0;Asesinatos;20;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ESMERALDAS;CENTRO;26/3/2014;26;3;2014;2:29;2;29;0;Asesinatos;;MASCULINO;SOLTERO;ECUADOR
ZONA 3;CHIMBORAZO;CHUNCHI;ALAUSI;CHUNCHI;7/7/2014;7;7;2014;12:40;12;40;0;Asesinatos;;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;5/7/2014;5;7;2014;5:00;5;0;0;Asesinatos;;MASCULINO;SOLTERO;ECUADOR
ZONA 7;LOJA;MACARA;MACARA;MACARA;28/3/2014;28;3;2014;16:19;16;19;0;Homicidios;20;MASCULINO;SOLTERO;ECUADOR
ZONA 5;LOS_RIOS;QUEVEDO;QUEVEDO;GUAYACAN;29/3/2014;29;3;2014;18:30;18;30;0;Homicidios;33;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;CARONDELET;3/7/2014;3;7;2014;17:00;17;0;0;Asesinatos;63;MASCULINO;CASADO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;LOS ESTEROS;3/7/2014;3;7;2014;18:00;18;0;0;Asesinatos;29;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;2/7/2014;2;7;2014;19:31;19;31;0;Asesinatos;;FEMENINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;BALZAR;BALZAR;BALZAR SUR;1/7/2014;1;7;2014;20:40;20;40;0;Sicariatos;28;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;PEDERNALES;PEDERNALES;PEDERNALES SUR;20/6/2014;20;6;2014;21:30;21;30;0;Asesinatos;45;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ELOY_ALFARO;ELOY ALFARO;BORBON;14/6/2014;14;6;2014;21:16;21;16;0;Asesinatos;21;MASCULINO;SOLTERO;ECUADOR
ZONA 2;PICHINCHA;PUERTO_QUITO;NOROCCIDENTE;PUERTO QUITO NORTE;29/3/2014;29;3;2014;13:30;13;30;0;Homicidios;32;MASCULINO;SOLTERO;ECUADOR
ZONA 9;PICHINCHA;QUITO;QUITUMBE;ECUATORIANA;4/4/2014;4;4;2014;19:50;19;50;0;Homicidios;23;MASCULINO;SOLTERO;ECUADOR
ZONA 6;MORONA_SANTIAGO;LIMON_INDANZA;MENDEZ;LIMON;11/6/2014;11;6;2014;0:00;0;0;0;Homicidios;41;MASCULINO;SOLTERO;ECUADOR
ZONA 6;MORONA_SANTIAGO;LIMON_INDANZA;MENDEZ;LIMON;11/6/2014;11;6;2014;0:00;0;0;0;Homicidios;51;FEMENINO;CASADO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;8/4/2014;8;4;2014;19:40;19;40;0;Asesinatos;19;MASCULINO;SOLTERO;ECUADOR
ZONA 3;PASTAZA;PASTAZA;PASTAZA;PUYO SUR;6/6/2014;6;6;2014;22:00;22;0;0;Asesinatos;50;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ATACAMES;TONSUPA;1/6/2014;1;6;2014;0:00;0;0;0;Homicidios;25;MASCULINO;SOLTERO;ECUADOR
ZONA 5;SANTA_ELENA;LA_LIBERTAD;LIBERTAD SALINAS;5 DE JUNIO;11/4/2014;11;4;2014;23:18;23;18;0;Asesinatos;42;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ELOY_ALFARO;ELOY ALFARO;ANCHAYACU;1/6/2014;1;6;2014;0:00;0;0;0;Asesinatos;22;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ELOY_ALFARO;ELOY ALFARO;ANCHAYACU;1/6/2014;1;6;2014;0:00;0;0;0;Asesinatos;36;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;DURAN;DURAN;ABEL GILBERT;25/6/2014;25;6;2014;22:00;22;0;0;Asesinatos;21;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;NUEVO ISRAEL;11/4/2014;11;4;2014;11:29;11;29;0;Asesinatos;33;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;EL_CARMEN;EL CARMEN;EL CARMEN;1/6/2014;1;6;2014;0:00;0;0;0;Asesinatos;38;FEMENINO;CASADO;ECUADOR
ZONA 2;PICHINCHA;PEDRO_VICENTE_MALDONADO;NOROCCIDENTE;MALDONADO;11/4/2014;11;4;2014;9:00;9;0;0;Asesinatos;21;FEMENINO;SOLTERO;ECUADOR
ZONA 7;EL_ORO;ARENILLAS;HUAQUILLAS;ARENILLAS;1/6/2014;1;6;2014;0:00;0;0;0;Asesinatos;29;MASCULINO;SOLTERO;ECUADOR
ZONA 7;EL_ORO;EL_GUABO;PASAJE;RIO BONITO;12/4/2014;12;4;2014;23:44;23;44;0;Asesinatos;27;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;QUININDE;CUPA;30/5/2014;30;5;2014;22:30;22;30;0;Asesinatos;25;MASCULINO;SOLTERO;ECUADOR
ZONA 2;PICHINCHA;MEJIA;RUMIÑAHUI - MEJIA;ALOAG;26/5/2014;26;5;2014;2:00;2;0;0;Asesinatos;59;MASCULINO;CASADO;ECUADOR
ZONA 5;GUAYAS;NOBOL;DAULE;NOBOL;26/5/2014;26;5;2014;8:00;8;0;0;Asesinatos;48;MASCULINO;VIUDO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO OESTE;PLAN DE VIVIENDA;22/4/2014;22;4;2014;23:40;23;40;0;Asesinatos;40;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;EL_EMPALME;EL EMPALME;PUERTO DEL MONO;25/5/2014;25;5;2014;1:45;1;45;0;Asesinatos;25;MASCULINO;SOLTERO;ECUADOR
ZONA 6;MORONA_SANTIAGO;SUCUA;CENTRO SUR;SUCUA;19/5/2014;19;5;2014;16:00;16;0;0;Asesinatos;28;FEMENINO;CASADO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;27/4/2014;27;4;2014;21:48;21;48;0;Asesinatos;;MASCULINO;NO DETERMINADO;ECUADOR
ZONA 6;MORONA_SANTIAGO;SANTIAGO;MENDEZ;SANTIAGO DE MENDEZ;8/5/2014;8;5;2014;8:00;8;0;0;Homicidios;0;MASCULINO;SOLTERO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;CUBA;13/11/2014;13;11;2014;19:40;19;40;0;Asesinatos;20;MASCULINO;SOLTERO;ECUADOR
ZONA 1;CARCHI;MIRA;ESPEJO;MIRA;13/11/2014;13;11;2014;5:00;5;0;0;Homicidios;66;FEMENINO;CASADO;ECUADOR
ZONA 4;MANABI;MANTA;MANTA;CUBA;13/11/2014;13;11;2014;19:40;19;40;0;Asesinatos;26;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;PASCUALES;PASCUALES;13/11/2014;13;11;2014;20:00;20;0;0;Asesinatos;29;MASCULINO;SOLTERO;ECUADOR
ZONA 6;CANAR;LA_TRONCAL;LA TRONCAL;TRONCAL CENTRO;14/11/2014;14;11;2014;8:00;8;0;0;Asesinatos;37;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;ISIDRO_AYORA;PEDRO CARBO;ISIDRO AYORA;14/11/2014;14;11;2014;11:00;11;0;0;Asesinatos;45;MASCULINO;SOLTERO;ECUADOR
ZONA 7;ZAMORA_CHINCHIPE;ZAMORA;ZAMORA;MANBIJA;15/11/2014;15;11;2014;2:30;2;30;0;Homicidios;23;MASCULINO;SOLTERO;ECUADOR
ZONA 5;LOS_RIOS;BABA;BABAHOYO;GUARE DE BABA;14/11/2014;14;11;2014;20:30;20;30;0;Asesinatos;25;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;SUR;UNION DE BANANEROS;15/11/2014;15;11;2014;4:30;4;30;0;Asesinatos;23;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;DURAN;DURAN;ARBOLITO;15/11/2014;15;11;2014;12:00;12;0;0;Asesinatos;20;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;15/11/2014;15;11;2014;22:00;22;0;0;Asesinatos;52;FEMENINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;SALITRE;SALITRE;SALITRE SAUCES;16/11/2014;16;11;2014;1:00;1;0;0;Homicidios;19;MASCULINO;SOLTERO;ECUADOR
ZONA 5;BOLIVAR;GUARANDA;GUARANDA;1 DE MAYO;16/11/2014;16;11;2014;19:30;19;30;0;Asesinatos;0;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;SIMON_BOLIVAR;JUJAN SIMON BOLIVAR;SIMON BOLIVAR;14/11/2014;14;11;2014;7:00;7;0;0;Asesinatos;26;MASCULINO;UNION LIBRE;ECUADOR
ZONA 5;GUAYAS;SIMON_BOLIVAR;JUJAN SIMON BOLIVAR;SIMON BOLIVAR;14/11/2014;14;11;2014;7:00;7;0;0;Asesinatos;33;MASCULINO;UNION LIBRE;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;9 DE OCTUBRE;GARAY;16/11/2014;16;11;2014;21:00;21;0;0;Asesinatos;29;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;BALAO;NARANJAL BALAO;BALAO;17/11/2014;17;11;2014;2:00;2;0;0;Asesinatos;28;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;15/11/2014;15;11;2014;22:00;22;0;0;Asesinatos;27;MASCULINO;NO DETERMINADO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;NUEVA PROSPERINA;NUEVO GUAYAQUIL;17/11/2014;17;11;2014;15:00;15;0;0;Asesinatos;18;MASCULINO;SOLTERO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;SUR;7 LAGOS;17/11/2014;17;11;2014;6:30;6;30;0;Asesinatos;72;MASCULINO;CASADO;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;AMBATO NORTE;LA MATRIZ;17/11/2014;17;11;2014;21:30;21;30;0;Asesinatos;21;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;NARANJAL;NARANJAL BALAO;NARANJAL SUR;14/11/2014;14;11;2014;20:00;20;0;0;Homicidios;36;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;SAN_LORENZO;SAN LORENZO;FRONTERA;13/11/2014;13;11;2014;22:00;22;0;0;Asesinatos;30;MASCULINO;NO DETERMINADO;ECUADOR
ZONA 1;SUCUMBIOS;LAGO_AGRIO;LAGO AGRIO;NUEVO SUCUMBIOS;18/11/2014;18;11;2014;21:00;21;0;0;Asesinatos;52;MASCULINO;NO DETERMINADO;COLOMBIA
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;UNIFICADOS;17/11/2014;17;11;2014;7:40;7;40;0;Femicidios;32;FEMENINO;CASADO;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;9 DE OCTUBRE;GARAY;18/11/2014;18;11;2014;21:40;21;40;0;Asesinatos;64;MASCULINO;UNION LIBRE;ECUADOR
ZONA 8;GUAYAS;GUAYAQUIL;ESTEROS;TRINITARIA SUR;20/11/2014;20;11;2014;20:30;20;30;0;Asesinatos;23;MASCULINO;CASADO;ECUADOR
ZONA 8;GUAYAS;DURAN;DURAN;RECREO;20/11/2014;20;11;2014;22:45;22;45;0;Asesinatos;30;MASCULINO;SOLTERO;ECUADOR
ZONA 6;CANAR;LA_TRONCAL;LA TRONCAL;TRONCAL OESTE;21/11/2014;21;11;2014;8:30;8;30;0;Sicariatos;23;MASCULINO;SOLTERO;ECUADOR
ZONA 5;GUAYAS;NARANJITO;NARANJITO MARCELINO MARIDUEÑA;NARANJITO CENTRO;19/11/2014;19;11;2014;22:00;22;0;0;Sicariatos;21;MASCULINO;SOLTERO;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ATACAMES;TONCHIGUE;21/11/2014;21;11;2014;14:00;14;0;0;Asesinatos;47;MASCULINO;SOLTERO;ECUADOR
ZONA 4;SANTO_DOMINGO_DE_LOS_TSACHILAS;SANTO_DOMINGO;SANTO DOMINGO ESTE;UNIFICADOS;22/11/2014;22;11;2014;2:30;2;30;0;Femicidios;33;FEMENINO;SOLTERO;ECUADOR
ZONA 1;SUCUMBIOS;LAGO_AGRIO;LAGO AGRIO;EL ENO;22/11/2014;22;11;2014;15:00;15;0;0;Asesinatos;43;MASCULINO;NO DETERMINADO;COLOMBIA
ZONA 4;MANABI;MANTA;MANTA;MURCIELAGO;22/11/2014;22;11;2014;19:20;19;20;0;Asesinatos;28;MASCULINO;SOLTERO;ECUADOR
